,"US Global Jets ETF - GJR-GARCH Volatility"
2025-09-23,0.20604255094518706
2025-09-24,0.21374186300301584
2025-09-25,0.2400405640719918
2025-09-26,0.23321121671137518
2025-09-29,0.2265659903869069
2025-09-30,0.23624670664371172
2025-10-01,0.230455922900671
2025-10-02,0.2250064079087527
2025-10-03,0.21964869951811689
2025-10-06,0.21410503777351902
2025-10-07,0.22289408875068895
2025-10-08,0.21706344878859732
2025-10-09,0.21165571289242346
2025-10-10,0.24662814437934696
2025-10-13,0.2434270765547662
2025-10-14,0.25101196306152423
2025-10-15,0.24320492100284483
2025-10-16,0.266883763462673
2025-10-17,0.25839115464736795
2025-10-20,0.2592314911425693
2025-10-21,0.25093620464173755
2025-10-22,0.2585121567741061
2025-10-23,0.25559604222287946
2025-10-24,0.2557801970442591
2025-10-27,0.24766903318743747
2025-10-28,0.29462539198107146
2025-10-29,0.28589054339029824
2025-10-30,0.28305449439992997
2025-10-31,0.27662713532840555
2025-11-03,0.2677679405754169
2025-11-04,0.31539187624287346
2025-11-05,0.32719548102013873
2025-11-06,0.32479254732829077
2025-11-07,0.3182300790308798
2025-11-10,0.3070786811226074
2025-11-11,0.2995279025399804
2025-11-12,0.30068098908976604
2025-11-13,0.30909611320752645
2025-11-14,0.3050359696822655
2025-11-17,0.3518139792560836
2025-11-18,0.3387159110523154
2025-11-19,0.3266586860929922
2025-11-20,0.3251568901315179
2025-11-21,0.3270998489758135
2025-11-24,0.3196593011316893
2025-11-25,0.3170334367223748
2025-11-26,0.310776485596964
2025-11-28,0.29933046286671194
2025-12-01,0.28933410376241514
2025-12-02,0.2829623791248582
2025-12-03,0.27724495090082346
2025-12-04,0.2708279439053511
2025-12-05,0.26684566101025514
2025-12-08,0.2577785956979361
2025-12-09,0.24928093067862211
2025-12-10,0.24760212438507065
2025-12-11,0.24053247930373142
2025-12-12,0.23301009076861884
2025-12-15,0.2270284405091133
2025-12-16,0.22151816358935444
2025-12-17,0.23051840707414237
2025-12-18,0.22469646726194875
2025-12-19,0.21896505748634873
2025-12-22,0.21722470301510372
2025-12-23,0.23210734585531756
2025-12-24,0.22659930008718032
2025-12-26,0.2212592642128234
2025-12-29,0.22553268144550584
2025-12-30,0.21893098912671088
2025-12-31,0.21273528621270146
2026-01-02,0.20801839053314491
2026-01-05,0.21408991288708584
2026-01-06,0.208588435921074
2026-01-07,0.20421442260526068
2026-01-08,0.19899358884144988
2026-01-09,0.1990712023372542
2026-01-12,0.19823408889492242
2026-01-13,0.21355225590004895
2026-01-14,0.21839734613772213
2026-01-15,0.22124975389816823
2026-01-16,0.2150033171837123
2026-01-20,0.24983610947979476
2026-01-21,0.25028315165028586
2026-01-22,0.24251743937292428
2026-01-23,0.24236048440288283
2026-01-26,0.2390458433020746
2026-01-27,0.24772697229005972
2026-01-28,0.24200420409571402
2026-01-29,0.24519131958533932
2026-01-30,0.2537039889319835
2026-02-02,0.26327444160039537
2026-02-03,0.25751906337201524
2026-02-04,0.25267798796096186
2026-02-05,0.25206664118839683
2026-02-06,0.28858165638169037
2026-02-09,0.27984474695802314
2026-02-10,0.270720452127282
2026-02-11,0.31659918066855447
2026-02-12,0.3201514766481642
2026-02-13,0.30816958513130394
2026-02-17,0.3062253052900756
2026-02-18,0.2952185177118807
2026-02-19,0.35786436536766275
2026-02-20,0.3456612029140673
2026-02-23,0.37691246888369184
2026-02-24,0.3631908043990101
2026-02-25,0.3490456669262634
2026-02-26,0.3423652207803824
